image_path,label
C:/image forgery/real\Au_ani_30262.jpg,1
C:/image forgery/real\Au_ani_30263.jpg,1
C:/image forgery/real\Au_ani_30264.jpg,1
C:/image forgery/real\Au_ani_30265.jpg,1
C:/image forgery/real\Au_ani_30266.jpg,1
C:/image forgery/real\Au_ani_30267.jpg,1
C:/image forgery/real\Au_ani_30268.jpg,1
C:/image forgery/real\Au_ani_30269.jpg,1
C:/image forgery/real\Au_ani_30270.jpg,1
C:/image forgery/real\Au_ani_30271.jpg,1
C:/image forgery/real\Au_ani_30272.jpg,1
C:/image forgery/real\Au_ani_30273.jpg,1
C:/image forgery/real\Au_ani_30274.jpg,1
C:/image forgery/real\Au_ani_30275.jpg,1
C:/image forgery/real\Au_ani_30276.jpg,1
C:/image forgery/real\Au_ani_30277.jpg,1
C:/image forgery/real\Au_ani_30278.jpg,1
C:/image forgery/real\Au_ani_30279.jpg,1
C:/image forgery/real\Au_ani_30280.jpg,1
C:/image forgery/real\Au_ani_30281.jpg,1
C:/image forgery/real\Au_ani_30282.jpg,1
C:/image forgery/real\Au_ani_30283.jpg,1
C:/image forgery/real\Au_ani_30284.jpg,1
C:/image forgery/real\Au_ani_30285.jpg,1
C:/image forgery/real\Au_ani_30286.jpg,1
C:/image forgery/real\Au_ani_30287.jpg,1
C:/image forgery/real\Au_ani_30288.jpg,1
C:/image forgery/real\Au_ani_30289.jpg,1
C:/image forgery/real\Au_ani_30290.jpg,1
C:/image forgery/real\Au_ani_30291.jpg,1
C:/image forgery/real\Au_ani_30292.jpg,1
C:/image forgery/real\Au_ani_30293.jpg,1
C:/image forgery/real\Au_ani_30294.jpg,1
C:/image forgery/real\Au_ani_30295.jpg,1
C:/image forgery/real\Au_ani_30296.jpg,1
C:/image forgery/real\Au_ani_30297.jpg,1
C:/image forgery/real\Au_ani_30298.jpg,1
C:/image forgery/real\Au_ani_30299.jpg,1
C:/image forgery/real\Au_ani_30300.jpg,1
C:/image forgery/real\Au_ani_30301.jpg,1
C:/image forgery/real\Au_ani_30302.jpg,1
C:/image forgery/real\Au_ani_30303.jpg,1
C:/image forgery/real\Au_ani_30304.jpg,1
C:/image forgery/real\Au_ani_30305.jpg,1
C:/image forgery/real\Au_ani_30306.jpg,1
C:/image forgery/real\Au_ani_30307.jpg,1
C:/image forgery/real\Au_ani_30308.jpg,1
C:/image forgery/real\Au_ani_30309.jpg,1
C:/image forgery/real\Au_ani_30310.jpg,1
C:/image forgery/real\Au_ani_30311.jpg,1
C:/image forgery/real\Au_ani_30312.jpg,1
C:/image forgery/real\Au_ani_30313.jpg,1
C:/image forgery/real\Au_ani_30314.jpg,1
C:/image forgery/real\Au_ani_30315.jpg,1
C:/image forgery/real\Au_ani_30316.jpg,1
C:/image forgery/real\Au_ani_30317.jpg,1
C:/image forgery/real\Au_ani_30318.jpg,1
C:/image forgery/real\Au_ani_30319.jpg,1
C:/image forgery/real\Au_ani_30320.jpg,1
C:/image forgery/real\Au_ani_30321.jpg,1
C:/image forgery/real\Au_ani_30322.jpg,1
C:/image forgery/real\Au_ani_30323.jpg,1
C:/image forgery/real\Au_ani_30324.jpg,1
C:/image forgery/real\Au_ani_30325.jpg,1
C:/image forgery/real\Au_ani_30326.jpg,1
C:/image forgery/real\Au_ani_30327.jpg,1
C:/image forgery/real\Au_ani_30328.jpg,1
C:/image forgery/real\Au_ani_30329.jpg,1
C:/image forgery/real\Au_ani_30330.jpg,1
C:/image forgery/real\Au_ani_30331.jpg,1
C:/image forgery/real\Au_ani_30332.jpg,1
C:/image forgery/real\Au_ani_30333.jpg,1
C:/image forgery/real\Au_ani_30334.jpg,1
C:/image forgery/real\Au_ani_30335.jpg,1
C:/image forgery/real\Au_ani_30336.jpg,1
C:/image forgery/real\Au_ani_30337.jpg,1
C:/image forgery/real\Au_ani_30338.jpg,1
C:/image forgery/real\Au_ani_30339.jpg,1
C:/image forgery/real\Au_ani_30340.jpg,1
C:/image forgery/real\Au_ani_30341.jpg,1
C:/image forgery/real\Au_ani_30342.jpg,1
C:/image forgery/real\Au_ani_30343.jpg,1
C:/image forgery/real\Au_ani_30344.jpg,1
C:/image forgery/real\Au_ani_30345.jpg,1
C:/image forgery/real\Au_ani_30346.jpg,1
C:/image forgery/real\Au_ani_30347.jpg,1
C:/image forgery/real\Au_ani_30348.jpg,1
C:/image forgery/real\Au_ani_30349.jpg,1
C:/image forgery/real\Au_ani_30350.jpg,1
C:/image forgery/real\Au_ani_30351.jpg,1
C:/image forgery/real\Au_ani_30352.jpg,1
C:/image forgery/real\Au_ani_30353.jpg,1
C:/image forgery/real\Au_ani_30354.jpg,1
C:/image forgery/real\Au_ani_30355.jpg,1
C:/image forgery/real\Au_ani_30356.jpg,1
C:/image forgery/real\Au_ani_30357.jpg,1
C:/image forgery/real\Au_ani_30358.jpg,1
C:/image forgery/real\Au_ani_30359.jpg,1
C:/image forgery/real\Au_ani_30360.jpg,1
C:/image forgery/real\Au_ani_30361.jpg,1
C:/image forgery/real\Au_ani_30362.jpg,1
C:/image forgery/real\Au_ani_30363.jpg,1
C:/image forgery/real\Au_ani_30364.jpg,1
C:/image forgery/real\Au_ani_30365.jpg,1
C:/image forgery/real\Au_ani_30366.jpg,1
C:/image forgery/real\Au_ani_30367.jpg,1
C:/image forgery/real\Au_ani_30368.jpg,1
C:/image forgery/real\Au_ani_30369.jpg,1
C:/image forgery/real\Au_ani_30370.jpg,1
C:/image forgery/real\Au_ani_30371.jpg,1
C:/image forgery/real\Au_ani_30372.jpg,1
C:/image forgery/real\Au_ani_30373.jpg,1
C:/image forgery/real\Au_ani_30374.jpg,1
C:/image forgery/real\Au_ani_30375.jpg,1
C:/image forgery/real\Au_ani_30376.jpg,1
C:/image forgery/real\Au_ani_30377.jpg,1
C:/image forgery/real\Au_ani_30378.jpg,1
C:/image forgery/real\Au_ani_30379.jpg,1
C:/image forgery/real\Au_ani_30380.jpg,1
C:/image forgery/real\Au_ani_30381.jpg,1
C:/image forgery/real\Au_ani_30382.jpg,1
C:/image forgery/real\Au_ani_30383.jpg,1
C:/image forgery/real\Au_ani_30384.jpg,1
C:/image forgery/real\Au_ani_30385.jpg,1
C:/image forgery/real\Au_ani_30386.jpg,1
C:/image forgery/real\Au_ani_30387.jpg,1
C:/image forgery/real\Au_ani_30388.jpg,1
C:/image forgery/real\Au_ani_30389.jpg,1
C:/image forgery/real\Au_ani_30390.jpg,1
C:/image forgery/real\Au_ani_30391.jpg,1
C:/image forgery/real\Au_ani_30392.jpg,1
C:/image forgery/real\Au_ani_30393.jpg,1
C:/image forgery/real\Au_ani_30394.jpg,1
C:/image forgery/real\Au_ani_30395.jpg,1
C:/image forgery/real\Au_ani_30396.jpg,1
C:/image forgery/real\Au_ani_30397.jpg,1
C:/image forgery/real\Au_ani_30398.jpg,1
C:/image forgery/real\Au_ani_30399.jpg,1
C:/image forgery/real\Au_ani_30400.jpg,1
C:/image forgery/real\Au_ani_30401.jpg,1
C:/image forgery/real\Au_ani_30402.jpg,1
C:/image forgery/real\Au_ani_30403.jpg,1
C:/image forgery/real\Au_ani_30404.jpg,1
C:/image forgery/real\Au_ani_30405.jpg,1
C:/image forgery/real\Au_ani_30406.jpg,1
C:/image forgery/real\Au_ani_30407.jpg,1
C:/image forgery/real\Au_ani_30408.jpg,1
C:/image forgery/real\Au_ani_30409.jpg,1
C:/image forgery/real\Au_ani_30410.jpg,1
C:/image forgery/real\Au_ani_30411.jpg,1
C:/image forgery/real\Au_ani_30412.jpg,1
C:/image forgery/real\Au_ani_30413.jpg,1
C:/image forgery/real\Au_ani_30414.jpg,1
C:/image forgery/real\Au_ani_30415.jpg,1
C:/image forgery/real\Au_ani_30416.jpg,1
C:/image forgery/real\Au_ani_30417.jpg,1
C:/image forgery/real\Au_ani_30418.jpg,1
C:/image forgery/real\Au_ani_30419.jpg,1
C:/image forgery/real\Au_ani_30420.jpg,1
C:/image forgery/real\Au_ani_30421.jpg,1
C:/image forgery/real\Au_ani_30422.jpg,1
C:/image forgery/real\Au_ani_30423.jpg,1
C:/image forgery/real\Au_ani_30424.jpg,1
C:/image forgery/real\Au_ani_30425.jpg,1
C:/image forgery/real\Au_ani_30426.jpg,1
C:/image forgery/real\Au_ani_30427.jpg,1
C:/image forgery/real\Au_ani_30428.jpg,1
C:/image forgery/real\Au_ani_30429.jpg,1
C:/image forgery/real\Au_ani_30430.jpg,1
C:/image forgery/real\Au_ani_30431.jpg,1
C:/image forgery/real\Au_ani_30432.jpg,1
C:/image forgery/real\Au_ani_30433.jpg,1
C:/image forgery/real\Au_ani_30434.jpg,1
C:/image forgery/real\Au_ani_30435.jpg,1
C:/image forgery/real\Au_ani_30436.jpg,1
C:/image forgery/real\Au_ani_30437.jpg,1
C:/image forgery/real\Au_ani_30438.jpg,1
C:/image forgery/real\Au_ani_30439.jpg,1
C:/image forgery/real\Au_ani_30440.jpg,1
C:/image forgery/real\Au_ani_30441.jpg,1
C:/image forgery/real\Au_ani_30442.jpg,1
C:/image forgery/real\Au_ani_30443.jpg,1
C:/image forgery/real\Au_ani_30444.jpg,1
C:/image forgery/real\Au_ani_30445.jpg,1
C:/image forgery/real\Au_ani_30446.jpg,1
C:/image forgery/real\Au_ani_30447.jpg,1
C:/image forgery/real\Au_ani_30448.jpg,1
C:/image forgery/real\Au_ani_30449.jpg,1
C:/image forgery/real\Au_ani_30450.jpg,1
C:/image forgery/real\Au_ani_30451.jpg,1
C:/image forgery/real\Au_ani_30452.jpg,1
C:/image forgery/real\Au_ani_30453.jpg,1
C:/image forgery/real\Au_ani_30454.jpg,1
C:/image forgery/real\Au_ani_30455.jpg,1
C:/image forgery/real\Au_ani_30456.jpg,1
C:/image forgery/real\Au_ani_30457.jpg,1
C:/image forgery/real\Au_ani_30458.jpg,1
C:/image forgery/real\Au_ani_30459.jpg,1
C:/image forgery/real\Au_ani_30460.jpg,1
C:/image forgery/real\Au_ani_30461.jpg,1
C:/image forgery/real\Au_ani_30462.jpg,1
C:/image forgery/real\Au_ani_30463.jpg,1
C:/image forgery/real\Au_ani_30464.jpg,1
C:/image forgery/real\Au_ani_30465.jpg,1
C:/image forgery/real\Au_ani_30466.jpg,1
C:/image forgery/real\Au_ani_30467.jpg,1
C:/image forgery/real\Au_ani_30468.jpg,1
C:/image forgery/real\Au_ani_30469.jpg,1
C:/image forgery/real\Au_ani_30470.jpg,1
C:/image forgery/real\Au_ani_30471.jpg,1
C:/image forgery/real\Au_ani_30472.jpg,1
C:/image forgery/real\Au_ani_30473.jpg,1
C:/image forgery/real\Au_ani_30474.jpg,1
C:/image forgery/real\Au_ani_30475.jpg,1
C:/image forgery/real\Au_ani_30476.jpg,1
C:/image forgery/real\Au_ani_30477.jpg,1
C:/image forgery/real\Au_ani_30478.jpg,1
C:/image forgery/real\Au_ani_30479.jpg,1
C:/image forgery/real\Au_ani_30480.jpg,1
C:/image forgery/real\Au_ani_30481.jpg,1
C:/image forgery/real\Au_ani_30482.jpg,1
C:/image forgery/real\Au_ani_30483.jpg,1
C:/image forgery/real\Au_ani_30484.jpg,1
C:/image forgery/real\Au_ani_30485.jpg,1
C:/image forgery/real\Au_ani_30486.jpg,1
C:/image forgery/real\Au_ani_30487.jpg,1
C:/image forgery/real\Au_ani_30488.jpg,1
C:/image forgery/real\Au_ani_30489.jpg,1
C:/image forgery/real\Au_ani_30490.jpg,1
C:/image forgery/real\Au_ani_30491.jpg,1
C:/image forgery/real\Au_ani_30492.jpg,1
C:/image forgery/real\Au_ani_30493.jpg,1
C:/image forgery/real\Au_ani_30494.jpg,1
C:/image forgery/real\Au_ani_30495.jpg,1
C:/image forgery/real\Au_ani_30496.jpg,1
C:/image forgery/real\Au_ani_30497.jpg,1
C:/image forgery/real\Au_ani_30498.jpg,1
C:/image forgery/real\Au_ani_30499.jpg,1
C:/image forgery/real\Au_ani_30500.jpg,1
C:/image forgery/real\Au_ani_30501.jpg,1
C:/image forgery/real\Au_ani_30502.jpg,1
C:/image forgery/real\Au_ani_30503.jpg,1
C:/image forgery/real\Au_ani_30504.jpg,1
C:/image forgery/real\Au_ani_30505.jpg,1
C:/image forgery/real\Au_ani_30506.jpg,1
C:/image forgery/real\Au_ani_30507.jpg,1
C:/image forgery/real\Au_ani_30508.jpg,1
C:/image forgery/real\Au_ani_30509.jpg,1
C:/image forgery/real\Au_ani_30510.jpg,1
C:/image forgery/real\Au_ani_30511.jpg,1
C:/image forgery/real\Au_ani_30512.jpg,1
C:/image forgery/real\Au_ani_30513.jpg,1
C:/image forgery/real\Au_ani_30514.jpg,1
C:/image forgery/real\Au_ani_30515.jpg,1
C:/image forgery/real\Au_ani_30516.jpg,1
C:/image forgery/real\Au_ani_30517.jpg,1
C:/image forgery/real\Au_ani_30518.jpg,1
C:/image forgery/real\Au_ani_30519.jpg,1
C:/image forgery/real\Au_ani_30520.jpg,1
C:/image forgery/real\Au_ani_30521.jpg,1
C:/image forgery/real\Au_ani_30522.jpg,1
C:/image forgery/real\Au_ani_30523.jpg,1
C:/image forgery/real\Au_ani_30524.jpg,1
C:/image forgery/real\Au_ani_30525.jpg,1
C:/image forgery/real\Au_ani_30526.jpg,1
C:/image forgery/real\Au_ani_30527.jpg,1
C:/image forgery/real\Au_ani_30528.jpg,1
C:/image forgery/real\Au_ani_30529.jpg,1
C:/image forgery/real\Au_ani_30530.jpg,1
C:/image forgery/real\Au_ani_30531.jpg,1
C:/image forgery/real\Au_ani_30532.jpg,1
C:/image forgery/real\Au_ani_30533.jpg,1
C:/image forgery/real\Au_ani_30534.jpg,1
C:/image forgery/real\Au_ani_30535.jpg,1
C:/image forgery/real\Au_ani_30536.jpg,1
C:/image forgery/real\Au_ani_30537.jpg,1
C:/image forgery/real\Au_ani_30538.jpg,1
C:/image forgery/real\Au_ani_30539.jpg,1
C:/image forgery/real\Au_ani_30540.jpg,1
C:/image forgery/real\Au_ani_30541.jpg,1
C:/image forgery/real\Au_ani_30542.jpg,1
C:/image forgery/real\Au_ani_30543.jpg,1
C:/image forgery/real\Au_ani_30544.jpg,1
C:/image forgery/real\Au_ani_30545.jpg,1
C:/image forgery/real\Au_ani_30546.jpg,1
C:/image forgery/real\Au_ani_30547.jpg,1
C:/image forgery/real\Au_ani_30548.jpg,1
C:/image forgery/real\Au_ani_30549.jpg,1
C:/image forgery/real\Au_ani_30550.jpg,1
C:/image forgery/real\Au_ani_30551.jpg,1
C:/image forgery/real\Au_ani_30552.jpg,1
C:/image forgery/real\Au_ani_30553.jpg,1
C:/image forgery/real\Au_ani_30554.jpg,1
C:/image forgery/real\Au_ani_30555.jpg,1
C:/image forgery/real\Au_ani_30556.jpg,1
C:/image forgery/real\Au_ani_30557.jpg,1
C:/image forgery/real\Au_ani_30558.jpg,1
C:/image forgery/real\Au_ani_30559.jpg,1
C:/image forgery/real\Au_ani_30560.jpg,1
C:/image forgery/real\Au_ani_30561.jpg,1
C:/image forgery/real\Au_ani_30562.jpg,1
C:/image forgery/real\Au_ani_30563.jpg,1
C:/image forgery/real\Au_ani_30564.jpg,1
C:/image forgery/real\Au_ani_30565.jpg,1
C:/image forgery/real\Au_ani_30566.jpg,1
C:/image forgery/real\Au_ani_30567.jpg,1
C:/image forgery/real\Au_ani_30568.jpg,1
C:/image forgery/real\Au_ani_30569.jpg,1
C:/image forgery/real\Au_ani_30570.jpg,1
C:/image forgery/real\Au_ani_30571.jpg,1
C:/image forgery/real\Au_ani_30572.jpg,1
C:/image forgery/real\Au_ani_30573.jpg,1
C:/image forgery/real\Au_ani_30574.jpg,1
C:/image forgery/real\Au_ani_30575.jpg,1
C:/image forgery/real\Au_ani_30576.jpg,1
C:/image forgery/real\Au_ani_30577.jpg,1
C:/image forgery/real\Au_ani_30578.jpg,1
C:/image forgery/real\Au_ani_30579.jpg,1
C:/image forgery/real\Au_ani_30580.jpg,1
C:/image forgery/real\Au_ani_30581.jpg,1
C:/image forgery/real\Au_ani_30582.jpg,1
C:/image forgery/real\Au_ani_30583.jpg,1
C:/image forgery/real\Au_ani_30584.jpg,1
C:/image forgery/real\Au_ani_30585.jpg,1
C:/image forgery/real\Au_ani_30586.jpg,1
C:/image forgery/real\Au_ani_30587.jpg,1
C:/image forgery/real\Au_ani_30588.jpg,1
C:/image forgery/real\Au_ani_30589.jpg,1
C:/image forgery/real\Au_ani_30590.jpg,1
C:/image forgery/real\Au_ani_30591.jpg,1
C:/image forgery/real\Au_ani_30592.jpg,1
C:/image forgery/real\Au_ani_30593.jpg,1
C:/image forgery/real\Au_ani_30594.jpg,1
C:/image forgery/real\Au_ani_30595.jpg,1
C:/image forgery/real\Au_ani_30596.jpg,1
C:/image forgery/real\Au_ani_30597.jpg,1
C:/image forgery/real\Au_ani_30598.jpg,1
C:/image forgery/real\Au_ani_30599.jpg,1
C:/image forgery/real\Au_ani_30600.jpg,1
C:/image forgery/real\Au_ani_30601.jpg,1
C:/image forgery/real\Au_ani_30602.jpg,1
C:/image forgery/real\Au_ani_30603.jpg,1
C:/image forgery/real\Au_ani_30604.jpg,1
C:/image forgery/real\Au_ani_30605.jpg,1
C:/image forgery/real\Au_ani_30606.jpg,1
C:/image forgery/real\Au_ani_30607.jpg,1
C:/image forgery/real\Au_ani_30608.jpg,1
C:/image forgery/real\Au_ani_30609.jpg,1
C:/image forgery/real\Au_ani_30610.jpg,1
C:/image forgery/real\Au_ani_30611.jpg,1
C:/image forgery/real\Au_ani_30612.jpg,1
C:/image forgery/real\Au_ani_30613.jpg,1
C:/image forgery/real\Au_ani_30614.jpg,1
C:/image forgery/real\Au_ani_30615.jpg,1
C:/image forgery/real\Au_ani_30616.jpg,1
C:/image forgery/real\Au_ani_30617.jpg,1
C:/image forgery/real\Au_ani_30618.jpg,1
C:/image forgery/real\Au_ani_30619.jpg,1
C:/image forgery/real\Au_ani_30620.jpg,1
C:/image forgery/real\Au_ani_30621.jpg,1
C:/image forgery/real\Au_ani_30622.jpg,1
C:/image forgery/real\Au_ani_30623.jpg,1
C:/image forgery/real\Au_ani_30624.jpg,1
C:/image forgery/real\Au_ani_30625.jpg,1
C:/image forgery/real\Au_ani_30626.jpg,1
C:/image forgery/real\Au_ani_30627.jpg,1
C:/image forgery/real\Au_ani_30628.jpg,1
C:/image forgery/real\Au_ani_30629.jpg,1
C:/image forgery/real\Au_ani_30630.jpg,1
C:/image forgery/real\Au_ani_30631.jpg,1
C:/image forgery/real\Au_ani_30632.jpg,1
C:/image forgery/real\Au_ani_30633.jpg,1
C:/image forgery/real\Au_ani_30634.jpg,1
C:/image forgery/real\Au_ani_30635.jpg,1
C:/image forgery/real\Au_ani_30636.jpg,1
C:/image forgery/real\Au_ani_30637.jpg,1
C:/image forgery/real\Au_ani_30638.jpg,1
C:/image forgery/real\Au_ani_30639.jpg,1
C:/image forgery/real\Au_ani_30640.jpg,1
C:/image forgery/real\Au_ani_30641.jpg,1
C:/image forgery/real\Au_ani_30642.jpg,1
C:/image forgery/real\Au_ani_30643.jpg,1
C:/image forgery/real\Au_ani_30644.jpg,1
C:/image forgery/real\Au_ani_30645.jpg,1
C:/image forgery/real\Au_ani_30646.jpg,1
C:/image forgery/real\Au_ani_30647.jpg,1
C:/image forgery/real\Au_ani_30648.jpg,1
C:/image forgery/real\Au_ani_30649.jpg,1
C:/image forgery/real\Au_ani_30650.jpg,1
C:/image forgery/real\Au_ani_30651.jpg,1
C:/image forgery/real\Au_ani_30652.jpg,1
C:/image forgery/real\Au_ani_30653.jpg,1
C:/image forgery/real\Au_ani_30654.jpg,1
C:/image forgery/real\Au_ani_30655.jpg,1
C:/image forgery/real\Au_ani_30656.jpg,1
C:/image forgery/real\Au_ani_30657.jpg,1
C:/image forgery/real\Au_ani_30658.jpg,1
C:/image forgery/real\Au_ani_30659.jpg,1
C:/image forgery/real\Au_ani_30660.jpg,1
C:/image forgery/real\Au_ani_30661.jpg,1
C:/image forgery/real\Au_ani_30662.jpg,1
C:/image forgery/real\Au_ani_30663.jpg,1
C:/image forgery/real\Au_ani_30664.jpg,1
C:/image forgery/real\Au_ani_30665.jpg,1
C:/image forgery/real\Au_ani_30666.jpg,1
C:/image forgery/real\Au_ani_30667.jpg,1
C:/image forgery/real\Au_ani_30668.jpg,1
C:/image forgery/real\Au_ani_30669.jpg,1
C:/image forgery/real\Au_ani_30670.jpg,1
C:/image forgery/real\Au_ani_30671.jpg,1
C:/image forgery/real\Au_ani_30672.jpg,1
C:/image forgery/real\Au_ani_30673.jpg,1
C:/image forgery/real\Au_ani_30674.jpg,1
C:/image forgery/real\Au_ani_30675.jpg,1
C:/image forgery/real\Au_ani_30676.jpg,1
C:/image forgery/real\Au_ani_30677.jpg,1
C:/image forgery/real\Au_ani_30678.jpg,1
C:/image forgery/real\Au_ani_30679.jpg,1
C:/image forgery/real\Au_ani_30680.jpg,1
C:/image forgery/real\Au_ani_30681.jpg,1
C:/image forgery/real\Au_ani_30682.jpg,1
C:/image forgery/real\Au_ani_30683.jpg,1
C:/image forgery/real\Au_ani_30684.jpg,1
C:/image forgery/real\Au_ani_30685.jpg,1
C:/image forgery/real\Au_ani_30686.jpg,1
C:/image forgery/real\Au_ani_30687.jpg,1
C:/image forgery/real\Au_ani_30688.jpg,1
C:/image forgery/real\Au_ani_30689.jpg,1
C:/image forgery/real\Au_ani_30690.jpg,1
C:/image forgery/real\Au_ani_30691.jpg,1
C:/image forgery/real\Au_ani_30692.jpg,1
C:/image forgery/real\Au_ani_30693.jpg,1
C:/image forgery/real\Au_ani_30694.jpg,1
C:/image forgery/real\Au_ani_30695.jpg,1
C:/image forgery/real\Au_ani_30696.jpg,1
C:/image forgery/real\Au_ani_30697.jpg,1
C:/image forgery/real\Au_ani_30698.jpg,1
C:/image forgery/real\Au_ani_30699.jpg,1
C:/image forgery/real\Au_ani_30700.jpg,1
C:/image forgery/real\Au_ani_30701.jpg,1
C:/image forgery/real\Au_ani_30702.jpg,1
C:/image forgery/real\Au_ani_30703.jpg,1
C:/image forgery/real\Au_ani_30704.jpg,1
C:/image forgery/real\Au_ani_30705.jpg,1
C:/image forgery/real\Au_ani_30706.jpg,1
C:/image forgery/real\Au_ani_30707.jpg,1
C:/image forgery/real\Au_ani_30708.jpg,1
C:/image forgery/real\Au_ani_30709.jpg,1
C:/image forgery/real\Au_ani_30710.jpg,1
C:/image forgery/real\Au_ani_30711.jpg,1
C:/image forgery/real\Au_ani_30712.jpg,1
C:/image forgery/real\Au_ani_30713.jpg,1
C:/image forgery/real\Au_ani_30714.jpg,1
C:/image forgery/real\Au_ani_30715.jpg,1
C:/image forgery/real\Au_ani_30716.jpg,1
C:/image forgery/real\Au_ani_30717.jpg,1
C:/image forgery/real\Au_ani_30718.jpg,1
C:/image forgery/real\Au_ani_30719.jpg,1
C:/image forgery/real\Au_ani_30720.jpg,1
C:/image forgery/real\Au_ani_30721.jpg,1
C:/image forgery/real\Au_ani_30722.jpg,1
C:/image forgery/real\Au_ani_30723.jpg,1
C:/image forgery/real\Au_ani_30724.jpg,1
C:/image forgery/real\Au_ani_30725.jpg,1
C:/image forgery/real\Au_ani_30726.jpg,1
C:/image forgery/real\Au_ani_30727.jpg,1
C:/image forgery/real\Au_ani_30728.jpg,1
C:/image forgery/real\Au_ani_30729.jpg,1
C:/image forgery/real\Au_ani_30730.jpg,1
C:/image forgery/real\Au_ani_30731.jpg,1
C:/image forgery/real\Au_ani_30732.jpg,1
C:/image forgery/real\Au_ani_30733.jpg,1
C:/image forgery/real\Au_ani_30734.jpg,1
C:/image forgery/real\Au_ani_30735.jpg,1
C:/image forgery/real\Au_ani_30736.jpg,1
C:/image forgery/real\Au_ani_30737.jpg,1
C:/image forgery/real\Au_ani_30738.jpg,1
C:/image forgery/real\Au_ani_30739.jpg,1
C:/image forgery/real\Au_ani_30740.jpg,1
C:/image forgery/real\Au_ani_30741.jpg,1
C:/image forgery/real\Au_ani_30742.jpg,1
C:/image forgery/real\Au_ani_30743.jpg,1
C:/image forgery/real\Au_ani_30744.jpg,1
C:/image forgery/real\Au_ani_30745.jpg,1
C:/image forgery/real\Au_ani_30746.jpg,1
C:/image forgery/real\Au_ani_30747.jpg,1
C:/image forgery/real\Au_ani_30748.jpg,1
C:/image forgery/real\Au_ani_30749.jpg,1
C:/image forgery/real\Au_ani_30750.jpg,1
C:/image forgery/real\Au_ani_30751.jpg,1
C:/image forgery/real\Au_ani_30752.jpg,1
C:/image forgery/real\Au_ani_30753.jpg,1
C:/image forgery/real\Au_ani_30754.jpg,1
C:/image forgery/real\Au_ani_30755.jpg,1
C:/image forgery/real\Au_ani_30756.jpg,1
C:/image forgery/real\Au_ani_30757.jpg,1
C:/image forgery/real\Au_ani_30758.jpg,1
C:/image forgery/real\Au_ani_30759.jpg,1
C:/image forgery/real\Au_ani_30760.jpg,1
C:/image forgery/real\Au_ani_30761.jpg,1
C:/image forgery/real\Au_ani_30762.jpg,1
C:/image forgery/real\Au_ani_30763.jpg,1
C:/image forgery/real\Au_ani_30764.jpg,1
C:/image forgery/real\Au_ani_30765.jpg,1
C:/image forgery/real\Au_ani_30766.jpg,1
C:/image forgery/real\Au_ani_30767.jpg,1
C:/image forgery/real\Au_ani_30768.jpg,1
C:/image forgery/real\Au_ani_30769.jpg,1
C:/image forgery/real\Au_ani_30770.jpg,1
C:/image forgery/real\Au_ani_30771.jpg,1
C:/image forgery/real\Au_ani_30772.jpg,1
C:/image forgery/real\Au_ani_30773.jpg,1
